Amenity,Price,Category
24 hour electricity,0.0,Basic
24hours Security,0.0,Basic
Air Conditioning,0.0,Basic
Balcony,0.0,Basic
CCTV,0.0,Basic
Fitted Kitchen,0.0,Basic
Furnished,0.0,Basic
Garden,0.0,Basic
Gym,0.0,Basic
Internet,0.0,Basic
Lakeview,0.0,Basic
Laundry room,0.0,Basic
Parking space,0.0,Basic
Paved Compound,0.0,Basic
Pool,0.0,Basic
Serviced,0.0,Basic
