Amenity,Price,Category
Alarm,1000.0,Basic
Alternate Power,1000.0,Basic
Borehole,2000.0,Standard
Ensuite,1500.0,Basic
FItted Kitchen,1500.0,Basic
Lounges,1500.0,Basic
Manicured Garden,1500.0,Basic
Serviced,2475.0,Luxury
WIFI,2000.0,Standard
