Amenity,Price,Category
Alarm,160000.0,Basic
Alternate Power,127500.0,Basic
Borehole,212750.0,Luxury
CCTV,160000.0,Basic
Ensuite,201666.66666666666,Standard
FItted Kitchen,276250.0,Luxury
Lounges,201666.66666666666,Standard
Manicured Garden,190250.0,Standard
Swimming pool,267500.0,Luxury
WIFI,160000.0,Basic
